pr_number,title_length,body_length,title_word_count,body_word_count,is_draft,commits_24h,commit_authors_24h,files_changed_24h,additions_24h,deletions_24h,total_changes_24h,changes_per_commit_24h,files_per_commit_24h,deletion_ratio_24h,has_commit_activity_24h,has_file_activity_24h,change_risk_label
329055,82,1748,9,136,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329058,55,3406,9,517,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329059,77,1148,10,149,False,1.0,1.0,3.0,11.0,7.0,18.0,18.0,3.0,0.3888888888888889,1,1,0
329061,20,343,3,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329066,62,590,9,85,False,3.0,1.0,21.0,1260.0,1063.0,2323.0,774.3333333333334,7.0,0.4575979337064141,1,1,1
329067,31,1181,4,206,False,1.0,1.0,300.0,2715.0,975.0,3690.0,3690.0,300.0,0.2642276422764227,1,1,0
329068,46,506,7,73,False,2.0,1.0,3.0,91.0,7.0,98.0,49.0,1.5,0.0714285714285714,1,1,0
329069,63,1752,7,109,False,2.0,1.0,2.0,4.0,1.0,5.0,2.5,1.0,0.2,1,1,0
329071,36,1039,5,140,False,2.0,1.0,302.0,2266.0,834.0,3100.0,1550.0,151.0,0.2690322580645161,1,1,1
329072,25,288,3,10,False,1.0,1.0,1.0,6.0,8.0,14.0,14.0,1.0,0.5714285714285714,1,1,0
329077,66,2779,9,252,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
329078,61,6447,9,448,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
329079,58,8186,9,676,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
329084,59,5155,7,717,False,1.0,1.0,1.0,37.0,0.0,37.0,37.0,1.0,0.0,1,1,0
329085,49,1781,7,240,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
329088,64,506,10,75,False,1.0,1.0,3.0,42.0,9.0,51.0,51.0,3.0,0.1764705882352941,1,1,0
329091,37,1369,6,168,False,5.0,1.0,14.0,194.0,29.0,223.0,44.6,2.8,0.1300448430493273,1,1,1
329095,49,586,6,83,False,5.0,1.0,641.0,31594.0,9047.0,40641.0,8128.2,128.2,0.2226077114244236,1,1,1
329096,67,343,8,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329098,52,99,7,5,False,1.0,1.0,2.0,6.0,2.0,8.0,8.0,2.0,0.25,1,1,0
329099,43,1239,5,173,False,1.0,1.0,5.0,15.0,11.0,26.0,26.0,5.0,0.4230769230769231,1,1,0
329102,80,343,10,49,False,1.0,1.0,2.0,88.0,37.0,125.0,125.0,2.0,0.296,1,1,0
329113,58,509,6,62,False,4.0,1.0,300.0,25331.0,5911.0,31242.0,7810.5,75.0,0.1892004353114397,1,1,1
329121,38,925,6,71,False,2.0,1.0,153.0,6768.0,3656.0,10424.0,5212.0,76.5,0.350729086722947,1,1,1
329122,17,146,3,24,False,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,0.5,1,1,0
329126,28,1337,4,99,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329128,48,2405,7,317,False,1.0,1.0,300.0,24516.0,5977.0,30493.0,30493.0,300.0,0.1960121995212015,1,1,1
329130,59,1428,8,175,False,1.0,1.0,15.0,490.0,8.0,498.0,498.0,15.0,0.0160642570281124,1,1,0
329136,66,2922,9,441,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329139,46,828,6,95,False,3.0,1.0,12.0,130.0,36.0,166.0,55.333333333333336,4.0,0.216867469879518,1,1,0
329140,66,2253,12,298,False,1.0,1.0,21.0,1218.0,323.0,1541.0,1541.0,21.0,0.2096041531473069,1,1,0
329141,61,79,8,11,False,6.0,1.0,274.0,21786.0,5036.0,26822.0,4470.333333333333,45.66666666666666,0.1877563194392662,1,1,1
329145,70,2593,10,242,False,14.0,1.0,152.0,7594.0,2771.0,10365.0,740.3571428571429,10.857142857142858,0.2673420164013507,1,1,1
329148,50,2340,10,358,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329149,50,607,7,91,False,3.0,1.0,56.0,1696.0,196.0,1892.0,630.6666666666666,18.666666666666668,0.1035940803382663,1,1,0
329150,8,349,2,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329152,39,1152,5,137,False,2.0,1.0,132.0,6583.0,1704.0,8287.0,4143.5,66.0,0.2056232653553759,1,1,1
329153,48,729,7,87,False,4.0,1.0,11.0,271.0,225.0,496.0,124.0,2.75,0.4536290322580645,1,1,0
329156,51,836,6,119,False,2.0,1.0,11.0,181.0,38.0,219.0,109.5,5.5,0.1735159817351598,1,1,0
329157,43,418,5,60,False,1.0,1.0,270.0,21328.0,4815.0,26143.0,26143.0,270.0,0.1841793214244731,1,1,1
329161,58,564,7,87,False,3.0,1.0,27.0,1371.0,526.0,1897.0,632.3333333333334,9.0,0.2772799156562994,1,1,1
329165,40,692,7,100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329166,42,235,6,40,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329167,37,343,8,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329171,46,570,6,82,False,1.0,1.0,6.0,28.0,20.0,48.0,48.0,6.0,0.4166666666666667,1,1,0
329172,70,171,10,24,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329173,22,0,4,0,False,4.0,1.0,55.0,2508.0,703.0,3211.0,802.75,13.75,0.2189349112426035,1,1,1
329180,47,385,8,52,False,4.0,1.0,4.0,121.0,19.0,140.0,35.0,1.0,0.1357142857142857,1,1,0
329191,42,619,7,82,False,1.0,1.0,1.0,0.0,12.0,12.0,12.0,1.0,1.0,1,1,0
329192,64,2490,10,197,False,3.0,2.0,503.0,32340.0,8018.0,40358.0,13452.666666666666,167.66666666666666,0.1986718866147975,1,1,1
329193,65,343,12,49,False,1.0,1.0,5.0,74.0,52.0,126.0,126.0,5.0,0.4126984126984127,1,1,0
329194,52,151,8,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329200,53,405,9,65,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329202,52,795,8,117,False,3.0,2.0,170.0,15609.0,2469.0,18078.0,6026.0,56.66666666666666,0.1365748423498174,1,1,1
329203,53,157,8,23,False,2.0,1.0,9.0,388.0,108.0,496.0,248.0,4.5,0.2177419354838709,1,1,1
329205,36,264,6,33,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329206,46,251,6,38,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329207,57,509,7,78,False,1.0,1.0,3.0,13.0,6.0,19.0,19.0,3.0,0.3157894736842105,1,1,0
329208,28,458,6,64,False,1.0,1.0,268.0,21182.0,3852.0,25034.0,25034.0,268.0,0.1538707357993129,1,1,1
329210,54,67,8,2,False,1.0,1.0,300.0,23671.0,7900.0,31571.0,31571.0,300.0,0.2502296411263501,1,1,1
329212,48,1666,4,183,False,2.0,1.0,3.0,231.0,2.0,233.0,116.5,1.5,0.0085836909871244,1,1,0
329213,44,466,6,74,False,2.0,1.0,4.0,54.0,3.0,57.0,28.5,2.0,0.0526315789473684,1,1,0
329214,55,520,6,71,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329215,70,1705,8,199,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329216,67,2949,11,237,False,3.0,1.0,4.0,79.0,25.0,104.0,34.666666666666664,1.3333333333333333,0.2403846153846154,1,1,0
329217,31,343,4,49,False,3.0,2.0,432.0,28242.0,5457.0,33699.0,11233.0,144.0,0.1619335885337844,1,1,1
329219,43,216,6,33,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329220,38,754,6,114,False,19.0,2.0,245.0,11305.0,2501.0,13806.0,726.6315789473684,12.894736842105264,0.1811531218310879,1,1,1
329222,37,745,5,105,False,1.0,1.0,1.0,65.0,6.0,71.0,71.0,1.0,0.0845070422535211,1,1,0
329225,70,6940,9,676,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329226,70,270,9,43,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329227,47,299,8,53,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329228,54,3259,7,384,False,4.0,1.0,8.0,236.0,111.0,347.0,86.75,2.0,0.3198847262247838,1,1,0
329229,30,566,4,88,False,1.0,1.0,300.0,12181.0,3316.0,15497.0,15497.0,300.0,0.2139768987545976,1,1,1
329237,61,1388,8,122,False,2.0,1.0,21.0,387.0,75.0,462.0,231.0,10.5,0.1623376623376623,1,1,0
329239,62,186,11,28,False,4.0,1.0,280.0,22229.0,4112.0,26341.0,6585.25,70.0,0.15610645002088,1,1,1
329240,47,402,6,53,False,1.0,1.0,1.0,6.0,4.0,10.0,10.0,1.0,0.4,1,1,0
329241,41,487,7,66,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329244,39,138,6,21,False,1.0,1.0,4.0,34.0,27.0,61.0,61.0,4.0,0.4426229508196721,1,1,0
329246,44,2783,6,391,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329247,63,803,10,111,False,1.0,1.0,4.0,66.0,29.0,95.0,95.0,4.0,0.3052631578947368,1,1,0
329249,44,859,6,121,False,1.0,1.0,1.0,7.0,1.0,8.0,8.0,1.0,0.125,1,1,0
329252,43,931,5,129,False,1.0,1.0,8.0,60.0,15.0,75.0,75.0,8.0,0.2,1,1,0
329253,46,572,7,81,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329255,52,1111,8,149,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329256,61,2757,8,383,False,1.0,1.0,7.0,383.0,9.0,392.0,392.0,7.0,0.0229591836734693,1,1,0
329259,39,783,6,94,False,1.0,1.0,4.0,225.0,53.0,278.0,278.0,4.0,0.1906474820143885,1,1,0
329260,54,5019,7,717,False,2.0,1.0,3.0,118.0,54.0,172.0,86.0,1.5,0.313953488372093,1,1,0
329262,45,169,7,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329263,46,2014,7,290,False,1.0,1.0,5.0,44.0,2.0,46.0,46.0,5.0,0.0434782608695652,1,1,1
329264,56,3024,8,420,False,3.0,1.0,103.0,5593.0,1147.0,6740.0,2246.6666666666665,34.333333333333336,0.1701780415430267,1,1,1
329266,54,1462,8,200,True,10.0,1.0,314.0,13979.0,3715.0,17694.0,1769.4,31.4,0.2099581779134169,1,1,1
329268,28,273,4,38,False,15.0,2.0,136.0,6755.0,1774.0,8529.0,568.6,9.066666666666666,0.2079962480947356,1,1,1
329269,73,2789,11,360,False,1.0,1.0,1.0,10.0,0.0,10.0,10.0,1.0,0.0,1,1,0
329270,40,582,5,84,False,1.0,1.0,2.0,6.0,0.0,6.0,6.0,2.0,0.0,1,1,0
329271,48,407,7,57,False,1.0,1.0,300.0,25632.0,6659.0,32291.0,32291.0,300.0,0.2062184509615682,1,1,1
329275,60,1502,7,189,False,1.0,1.0,25.0,2260.0,320.0,2580.0,2580.0,25.0,0.1240310077519379,1,1,1
329276,56,1183,10,163,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329277,20,343,3,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329278,40,760,6,114,False,4.0,1.0,4.0,41.0,1.0,42.0,10.5,1.0,0.0238095238095238,1,1,0
329279,56,2536,8,381,False,2.0,1.0,145.0,6785.0,1704.0,8489.0,4244.5,72.5,0.2007303569325008,1,1,1
329281,73,2330,11,388,False,1.0,1.0,4.0,274.0,8.0,282.0,282.0,4.0,0.0283687943262411,1,1,0
329282,52,1000,8,142,False,3.0,1.0,50.0,3365.0,500.0,3865.0,1288.3333333333333,16.666666666666668,0.129366106080207,1,1,1
329284,58,7078,8,1028,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
329285,47,574,6,82,False,1.0,1.0,7.0,29.0,9.0,38.0,38.0,7.0,0.2368421052631578,1,1,1
329286,50,246,7,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329288,44,811,5,104,False,1.0,1.0,3.0,105.0,30.0,135.0,135.0,3.0,0.2222222222222222,1,1,0
329289,47,532,6,77,False,2.0,1.0,197.0,6587.0,1645.0,8232.0,4116.0,98.5,0.1998299319727891,1,1,1
329290,71,1703,8,126,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
329292,56,4597,9,690,False,1.0,1.0,6.0,68.0,21.0,89.0,89.0,6.0,0.2359550561797752,1,1,0
329293,48,450,6,60,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329294,57,505,9,71,False,2.0,1.0,301.0,9552.0,2249.0,11801.0,5900.5,150.5,0.1905770697398525,1,1,1
329296,31,218,5,21,False,2.0,1.0,102.0,3207.0,485.0,3692.0,1846.0,51.0,0.1313651137594799,1,1,0
329297,35,473,5,56,False,1.0,1.0,2.0,29.0,4.0,33.0,33.0,2.0,0.1212121212121212,1,1,0
329298,21,135,4,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329299,21,135,4,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329301,46,1147,6,172,False,1.0,1.0,1.0,5.0,0.0,5.0,5.0,1.0,0.0,1,1,0
329303,42,1272,6,173,False,3.0,1.0,7.0,69.0,147.0,216.0,72.0,2.333333333333333,0.6805555555555556,1,1,0
329304,41,309,7,43,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329306,67,3125,9,429,False,1.0,1.0,2.0,28.0,14.0,42.0,42.0,2.0,0.3333333333333333,1,1,0
329307,49,420,6,54,False,1.0,1.0,3.0,4.0,2.0,6.0,6.0,3.0,0.3333333333333333,1,1,0
329310,53,90,9,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329311,32,216,5,18,False,1.0,1.0,2.0,76.0,8.0,84.0,84.0,2.0,0.0952380952380952,1,1,0
329314,37,1170,6,169,False,2.0,1.0,3.0,34.0,3.0,37.0,18.5,1.5,0.081081081081081,1,1,0
329318,59,919,7,138,False,1.0,1.0,2.0,62.0,37.0,99.0,99.0,2.0,0.3737373737373737,1,1,0
329323,41,611,6,88,False,2.0,1.0,192.0,5911.0,1234.0,7145.0,3572.5,96.0,0.1727081875437368,1,1,1
329324,50,1978,6,212,False,3.0,1.0,187.0,5961.0,1218.0,7179.0,2393.0,62.333333333333336,0.1696615127455077,1,1,1
329325,44,4773,6,645,False,1.0,1.0,6.0,81.0,15.0,96.0,96.0,6.0,0.15625,1,1,1
329327,42,633,7,86,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329331,48,2310,5,302,False,1.0,1.0,5.0,234.0,242.0,476.0,476.0,5.0,0.5084033613445378,1,1,0
329333,38,218,6,18,False,4.0,1.0,311.0,22162.0,4780.0,26942.0,6735.5,77.75,0.1774181575235691,1,1,1
329335,53,486,8,59,False,1.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,0.25,1,1,0
329336,27,0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329338,77,2363,10,320,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329341,42,581,5,68,False,1.0,1.0,8.0,13.0,11.0,24.0,24.0,8.0,0.4583333333333333,1,1,0
329345,61,196,10,34,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329346,63,1037,8,142,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329347,65,643,12,59,False,7.0,2.0,317.0,10228.0,2613.0,12841.0,1834.428571428572,45.285714285714285,0.2034888248578771,1,1,1
329351,51,204,10,39,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329352,56,5744,7,274,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329353,59,8189,7,649,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329354,54,12125,7,672,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329355,58,6893,7,450,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329356,24,349,4,49,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
329359,56,670,8,91,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329362,49,537,5,72,False,1.0,1.0,3.0,57.0,4.0,61.0,61.0,3.0,0.0655737704918032,1,1,0
329363,46,491,7,64,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329367,34,2208,4,326,False,3.0,3.0,118.0,4066.0,732.0,4798.0,1599.3333333333333,39.333333333333336,0.1525635681533972,1,1,1
329368,48,488,6,59,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329371,48,764,7,109,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329372,53,3243,8,406,True,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
329373,63,748,9,106,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329374,70,1827,12,248,False,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.5,1,1,0
329376,49,0,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329377,41,1053,7,111,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329378,54,4026,7,550,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329381,63,1979,10,239,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329382,57,192,11,34,False,2.0,1.0,2.0,33.0,5.0,38.0,19.0,1.0,0.131578947368421,1,1,0
329383,66,1475,10,200,False,2.0,1.0,4.0,89.0,93.0,182.0,91.0,2.0,0.510989010989011,1,1,0
329384,37,2327,6,296,False,4.0,1.0,48.0,2149.0,344.0,2493.0,623.25,12.0,0.1379863618130766,1,1,0
329385,54,2284,7,186,False,2.0,1.0,3.0,31.0,8.0,39.0,19.5,1.5,0.2051282051282051,1,1,0
329387,48,371,7,53,False,1.0,1.0,3.0,8.0,6.0,14.0,14.0,3.0,0.4285714285714285,1,1,0
329389,52,163,7,24,False,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.5,1,1,0
329391,72,1294,9,151,True,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
329393,47,188,7,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329394,44,659,6,94,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329395,78,3414,8,399,False,2.0,2.0,13.0,225.0,39.0,264.0,132.0,6.5,0.1477272727272727,1,1,0
329396,39,352,5,58,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329397,53,2061,9,289,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329398,61,700,10,89,False,1.0,1.0,2.0,84.0,18.0,102.0,102.0,2.0,0.1764705882352941,1,1,0
329399,49,611,8,78,False,1.0,1.0,1.0,13.0,5.0,18.0,18.0,1.0,0.2777777777777778,1,1,0
329400,56,833,9,96,False,1.0,1.0,3.0,59.0,5.0,64.0,64.0,3.0,0.078125,1,1,0
329405,63,1909,12,307,True,1.0,1.0,2.0,16.0,0.0,16.0,16.0,2.0,0.0,1,1,0
329408,48,771,5,105,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329410,46,156,8,23,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329414,90,0,13,0,False,2.0,1.0,12.0,520.0,138.0,658.0,329.0,6.0,0.2097264437689969,1,1,0
329416,77,881,14,118,False,3.0,2.0,71.0,2019.0,518.0,2537.0,845.6666666666666,23.666666666666668,0.204178163184864,1,1,0
329419,35,942,5,132,False,5.0,2.0,51.0,1178.0,259.0,1437.0,287.4,10.2,0.1802366040361865,1,1,0
329420,56,142,8,22,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329424,64,186,9,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329428,42,443,7,68,False,11.0,2.0,52.0,1811.0,321.0,2132.0,193.8181818181818,4.727272727272728,0.1505628517823639,1,1,0
329429,53,1157,9,162,False,9.0,2.0,372.0,19421.0,2710.0,22131.0,2459.0,41.333333333333336,0.1224526682029732,1,1,1
329433,76,3641,9,433,False,1.0,1.0,5.0,21.0,44.0,65.0,65.0,5.0,0.676923076923077,1,1,0
329437,53,519,7,72,False,2.0,1.0,36.0,1326.0,240.0,1566.0,783.0,18.0,0.1532567049808429,1,1,0
329438,59,0,10,0,False,4.0,2.0,378.0,17030.0,2443.0,19473.0,4868.25,94.5,0.1254557592564063,1,1,1
329441,52,579,9,81,False,5.0,2.0,48.0,1553.0,458.0,2011.0,402.2,9.6,0.2277473893585281,1,1,0
329442,72,31,9,2,False,3.0,1.0,20.0,435.0,133.0,568.0,189.3333333333333,6.666666666666667,0.2341549295774647,1,1,0
329444,59,802,10,139,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329446,61,1409,9,174,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
329447,65,3214,11,456,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329448,49,631,8,82,False,2.0,2.0,36.0,1326.0,240.0,1566.0,783.0,18.0,0.1532567049808429,1,1,0
329449,44,228,5,36,False,4.0,2.0,554.0,23320.0,3236.0,26556.0,6639.0,138.5,0.1218557011598132,1,1,1
329450,42,90,6,6,False,5.0,1.0,135.0,9765.0,1928.0,11693.0,2338.6,27.0,0.1648849739160181,1,1,1
329451,47,292,7,43,False,3.0,2.0,37.0,1328.0,240.0,1568.0,522.6666666666666,12.333333333333334,0.1530612244897959,1,1,0
329452,39,1114,6,141,False,2.0,1.0,49.0,1093.0,236.0,1329.0,664.5,24.5,0.1775771256583897,1,1,0
329453,44,5220,7,807,False,2.0,1.0,9.0,273.0,67.0,340.0,170.0,4.5,0.1970588235294117,1,1,1
329454,44,1183,6,147,False,4.0,2.0,55.0,1381.0,299.0,1680.0,420.0,13.75,0.1779761904761904,1,1,0
329455,66,481,10,73,False,6.0,1.0,116.0,3646.0,483.0,4129.0,688.1666666666666,19.33333333333333,0.1169774763865342,1,1,1
329459,60,556,9,86,False,3.0,1.0,133.0,4836.0,864.0,5700.0,1900.0,44.333333333333336,0.151578947368421,1,1,1
329460,31,772,5,87,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329462,54,4475,9,667,False,2.0,1.0,7.0,266.0,54.0,320.0,160.0,3.5,0.16875,1,1,0
329463,18,343,3,49,False,3.0,1.0,38.0,1500.0,250.0,1750.0,583.3333333333334,12.666666666666666,0.1428571428571428,1,1,0
329465,35,458,5,69,False,3.0,2.0,288.0,10501.0,1698.0,12199.0,4066.3333333333335,96.0,0.1391917370276252,1,1,1
329466,47,1041,9,146,True,1.0,1.0,2.0,11.0,31.0,42.0,42.0,2.0,0.7380952380952381,1,1,0
329467,34,719,5,74,False,1.0,1.0,186.0,6524.0,1058.0,7582.0,7582.0,186.0,0.1395410182010023,1,1,1
329470,36,568,5,88,False,2.0,2.0,86.0,2746.0,362.0,3108.0,1554.0,43.0,0.1164736164736164,1,1,0
329472,43,5959,6,892,False,2.0,1.0,5.0,124.0,22.0,146.0,73.0,2.5,0.1506849315068493,1,1,0
329473,47,725,5,77,False,1.0,1.0,31.0,1175.0,182.0,1357.0,1357.0,31.0,0.1341193809874723,1,1,0
329478,67,2732,11,349,False,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,0.5,1,1,0
329480,42,1889,6,232,False,1.0,1.0,65.0,1984.0,343.0,2327.0,2327.0,65.0,0.1474000859475719,1,1,0
329481,81,3014,14,419,False,1.0,1.0,179.0,6275.0,971.0,7246.0,7246.0,179.0,0.1340049682583494,1,1,1
329483,49,762,8,117,False,1.0,1.0,27.0,1073.0,319.0,1392.0,1392.0,27.0,0.2291666666666666,1,1,0
329484,31,823,5,116,False,1.0,1.0,21.0,1030.0,119.0,1149.0,1149.0,21.0,0.103568320278503,1,1,0
329485,41,405,5,61,False,2.0,1.0,33.0,1266.0,363.0,1629.0,814.5,16.5,0.2228360957642725,1,1,0
329486,31,861,5,118,False,1.0,1.0,27.0,1073.0,319.0,1392.0,1392.0,27.0,0.2291666666666666,1,1,0
329487,41,448,5,57,False,2.0,2.0,43.0,1347.0,425.0,1772.0,886.0,21.5,0.2398419864559819,1,1,0
329492,42,723,6,108,False,2.0,1.0,24.0,1104.0,127.0,1231.0,615.5,12.0,0.1031681559707554,1,1,0
329493,39,5089,6,710,False,2.0,1.0,22.0,1276.0,159.0,1435.0,717.5,11.0,0.110801393728223,1,1,0
329498,46,391,6,59,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329499,42,559,6,80,False,3.0,1.0,310.0,11392.0,1105.0,12497.0,4165.666666666667,103.33333333333331,0.0884212210930623,1,1,1
329500,46,599,7,90,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329501,34,90,5,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329502,46,0,6,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329503,48,635,6,82,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
329504,50,1074,7,154,True,1.0,1.0,3.0,120.0,11.0,131.0,131.0,3.0,0.0839694656488549,1,1,0
329505,43,1292,6,151,False,1.0,1.0,2.0,49.0,2.0,51.0,51.0,2.0,0.0392156862745098,1,1,0
329506,52,1643,8,228,True,6.0,1.0,26.0,575.0,408.0,983.0,163.83333333333334,4.333333333333333,0.4150559511698881,1,1,1
329507,42,820,6,119,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
329509,46,2157,5,320,False,6.0,1.0,60.0,3130.0,332.0,3462.0,577.0,10.0,0.095898324667822,1,1,0
329510,50,92,7,13,False,1.0,1.0,2.0,77.0,86.0,163.0,163.0,2.0,0.5276073619631901,1,1,0
329513,44,507,7,56,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
