pr_number,title_length,body_length,title_word_count,body_word_count,is_draft,commits_24h,commit_authors_24h,files_changed_24h,additions_24h,deletions_24h,total_changes_24h,changes_per_commit_24h,files_per_commit_24h,deletion_ratio_24h,has_commit_activity_24h,has_file_activity_24h,change_risk_label
327764,27,127,3,4,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
327761,60,4760,11,707,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327758,42,967,6,129,False,1.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,0.2,1,1,0
327757,57,610,7,80,False,1.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,0.25,1,1,0
327753,65,2884,10,367,False,1.0,1.0,6.0,324.0,12.0,336.0,336.0,6.0,0.0357142857142857,1,1,0
327752,44,611,7,78,False,1.0,1.0,2.0,6.0,2.0,8.0,8.0,2.0,0.25,1,1,0
327751,44,533,6,83,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327749,51,406,7,51,False,2.0,1.0,3.0,32.0,7.0,39.0,19.5,1.5,0.1794871794871795,1,1,0
327748,81,1842,13,267,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327744,38,1156,7,144,False,2.0,1.0,3.0,92.0,16.0,108.0,54.0,1.5,0.1481481481481481,1,1,0
327743,39,2657,5,305,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327742,71,435,10,59,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327741,42,529,6,71,False,1.0,1.0,4.0,1552.0,1.0,1553.0,1553.0,4.0,0.0006439150032195,1,1,0
327740,67,1805,12,262,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327739,39,1152,5,137,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327738,42,648,6,62,False,1.0,1.0,3.0,0.0,5.0,5.0,5.0,3.0,1.0,1,1,0
327736,58,620,10,73,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327735,35,424,7,60,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327734,49,56,7,2,False,1.0,1.0,3.0,73.0,9.0,82.0,82.0,3.0,0.1097560975609756,1,1,0
327731,58,284,7,44,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327729,43,466,5,66,False,4.0,1.0,9.0,1406.0,204.0,1610.0,402.5,2.25,0.1267080745341615,1,1,1
327728,54,1578,8,204,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327724,65,733,8,106,False,2.0,1.0,91.0,2631.0,920.0,3551.0,1775.5,45.5,0.2590819487468319,1,1,0
327722,39,4000,6,556,True,6.0,1.0,4.0,795.0,367.0,1162.0,193.66666666666663,0.6666666666666666,0.3158347676419966,1,1,0
327720,63,1097,7,162,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
327719,47,5666,8,831,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327718,44,238,6,39,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327717,41,3346,7,495,False,3.0,1.0,305.0,14742.0,5824.0,20566.0,6855.333333333333,101.66666666666669,0.2831858407079646,1,1,1
327716,45,801,6,92,False,3.0,1.0,302.0,13087.0,3726.0,16813.0,5604.333333333333,100.66666666666669,0.2216142270861833,1,1,1
327714,58,434,10,50,False,1.0,1.0,35.0,1413.0,526.0,1939.0,1939.0,35.0,0.2712738525012893,1,1,1
327713,60,2865,11,450,False,1.0,1.0,5.0,156.0,44.0,200.0,200.0,5.0,0.22,1,1,0
327711,48,596,7,89,False,2.0,1.0,7.0,542.0,19.0,561.0,280.5,3.5,0.0338680926916221,1,1,0
327710,68,3031,7,381,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327708,44,746,7,105,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327705,64,3185,10,498,False,1.0,1.0,3.0,48.0,63.0,111.0,111.0,3.0,0.5675675675675675,1,1,0
327704,53,563,6,64,False,2.0,2.0,4.0,3.0,82.0,85.0,42.5,2.0,0.9647058823529412,1,1,0
327703,69,3665,8,568,False,2.0,2.0,2.0,15.0,0.0,15.0,7.5,1.0,0.0,1,1,0
327702,69,1098,9,157,False,1.0,1.0,20.0,352.0,82.0,434.0,434.0,20.0,0.1889400921658986,1,1,0
327700,46,429,6,60,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327698,35,365,7,51,False,1.0,1.0,7.0,80.0,61.0,141.0,141.0,7.0,0.4326241134751773,1,1,0
327697,57,5075,9,714,False,1.0,1.0,2.0,5.0,5.0,10.0,10.0,2.0,0.5,1,1,0
327696,32,392,5,55,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327694,39,31,5,2,False,1.0,1.0,12.0,268.0,35.0,303.0,303.0,12.0,0.1155115511551155,1,1,0
327693,35,397,4,51,False,2.0,1.0,83.0,2358.0,893.0,3251.0,1625.5,41.5,0.2746847123961858,1,1,0
327692,50,170,8,24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
327691,41,0,7,0,False,2.0,1.0,12.0,290.0,103.0,393.0,196.5,6.0,0.2620865139949109,1,1,0
327690,45,1320,5,179,False,1.0,1.0,8.0,27.0,12.0,39.0,39.0,8.0,0.3076923076923077,1,1,1
327689,41,1329,7,143,False,2.0,1.0,2.0,19.0,60.0,79.0,39.5,1.0,0.759493670886076,1,1,1
327688,46,577,7,63,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327686,33,864,4,132,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327684,36,1853,4,213,False,9.0,1.0,12.0,81.0,56.0,137.0,15.22222222222222,1.3333333333333333,0.4087591240875912,1,1,0
327683,62,1251,12,186,False,2.0,1.0,3.0,93.0,11.0,104.0,52.0,1.5,0.1057692307692307,1,1,0
327681,62,463,8,42,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327680,57,389,9,54,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327679,57,389,9,54,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327677,40,767,6,103,False,1.0,1.0,2.0,10.0,4.0,14.0,14.0,2.0,0.2857142857142857,1,1,0
327675,71,5604,11,807,False,1.0,1.0,2.0,61.0,19.0,80.0,80.0,2.0,0.2375,1,1,0
327674,57,35,9,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327670,53,686,7,86,False,2.0,1.0,6.0,118.0,39.0,157.0,78.5,3.0,0.2484076433121019,1,1,0
327666,74,2145,11,289,False,2.0,1.0,1.0,23.0,6.0,29.0,14.5,0.5,0.2068965517241379,1,1,1
327664,52,425,8,52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327662,46,468,6,58,False,1.0,1.0,2.0,28.0,16.0,44.0,44.0,2.0,0.3636363636363636,1,1,0
327659,71,1179,8,178,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327658,43,0,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327657,30,622,4,80,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327654,75,3665,10,519,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327652,46,397,7,51,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327651,16,585,3,75,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327647,83,3468,11,379,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327642,62,4430,8,687,False,3.0,1.0,86.0,1130.0,1238.0,2368.0,789.3333333333334,28.666666666666668,0.5228040540540541,1,1,0
327638,39,849,6,114,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327637,56,555,9,72,True,1.0,1.0,3.0,55.0,4.0,59.0,59.0,3.0,0.0677966101694915,1,1,0
327632,38,0,7,0,False,1.0,1.0,4.0,106.0,17.0,123.0,123.0,4.0,0.1382113821138211,1,1,0
327629,61,3628,9,514,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327628,26,53,4,6,False,1.0,1.0,1.0,28.0,13.0,41.0,41.0,1.0,0.3170731707317073,1,1,0
327624,59,2416,9,312,False,1.0,1.0,4.0,38.0,27.0,65.0,65.0,4.0,0.4153846153846154,1,1,0
327623,109,1900,9,204,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327614,57,343,7,42,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327612,64,672,10,71,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327609,43,297,6,37,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327598,73,422,8,48,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327596,39,0,6,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327594,23,322,4,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327593,45,281,6,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327590,43,928,5,126,False,3.0,2.0,2.0,66.0,6.0,72.0,24.0,0.6666666666666666,0.0833333333333333,1,1,0
327588,13,1122,3,155,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327585,93,1710,11,238,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327583,70,7214,10,883,False,1.0,1.0,1.0,11.0,5.0,16.0,16.0,1.0,0.3125,1,1,1
327576,40,621,6,86,True,1.0,1.0,6.0,119.0,23.0,142.0,142.0,6.0,0.1619718309859155,1,1,0
327575,61,5811,9,741,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327573,88,408,13,53,False,5.0,1.0,266.0,13371.0,2994.0,16365.0,3273.0,53.2,0.1829514207149404,1,1,1
327571,62,835,10,122,False,1.0,1.0,2.0,6.0,2.0,8.0,8.0,2.0,0.25,1,1,0
327569,88,423,13,53,False,1.0,1.0,175.0,5372.0,2219.0,7591.0,7591.0,175.0,0.2923198524568568,1,1,1
327566,39,349,6,49,False,4.0,2.0,25.0,1241.0,148.0,1389.0,347.25,6.25,0.1065514758819294,1,1,0
327562,41,493,5,74,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327560,72,1505,11,226,False,1.0,1.0,3.0,64.0,19.0,83.0,83.0,3.0,0.2289156626506024,1,1,0
327557,42,432,7,50,False,2.0,1.0,29.0,730.0,1073.0,1803.0,901.5,14.5,0.5951192457016085,1,1,0
327555,56,2997,8,248,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327553,66,1465,12,246,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327552,32,1010,5,128,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327550,72,2969,9,431,False,2.0,1.0,4.0,26.0,27.0,53.0,26.5,2.0,0.5094339622641509,1,1,0
327549,26,950,4,138,False,1.0,1.0,11.0,260.0,117.0,377.0,377.0,11.0,0.3103448275862069,1,1,0
327548,62,2890,8,421,False,1.0,1.0,3.0,25.0,3.0,28.0,28.0,3.0,0.1071428571428571,1,1,0
327547,48,243,7,32,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
327545,36,254,5,35,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327544,41,483,6,69,False,4.0,1.0,304.0,11938.0,2851.0,14789.0,3697.25,76.0,0.1927784163905605,1,1,1
327542,30,519,4,51,False,1.0,1.0,6.0,61.0,79.0,140.0,140.0,6.0,0.5642857142857143,1,1,0
327541,41,608,7,80,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327518,34,1089,5,100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
327511,51,1781,11,223,False,1.0,1.0,3.0,38.0,9.0,47.0,47.0,3.0,0.1914893617021276,1,1,0
327500,40,1157,6,142,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327497,63,1903,12,298,False,2.0,1.0,13.0,695.0,54.0,749.0,374.5,6.5,0.0720961281708945,1,1,1
327495,37,835,6,104,False,2.0,1.0,3.0,35.0,10.0,45.0,22.5,1.5,0.2222222222222222,1,1,0
327494,48,4832,7,716,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327491,63,3423,10,472,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327490,61,2024,8,256,False,3.0,1.0,109.0,3659.0,652.0,4311.0,1437.0,36.333333333333336,0.1512410113662723,1,1,1
327489,66,3379,10,480,False,2.0,1.0,4.0,37.0,5.0,42.0,21.0,2.0,0.119047619047619,1,1,0
327486,49,1422,7,193,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327485,63,3123,11,432,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327483,61,4529,11,668,False,2.0,1.0,300.0,12589.0,1876.0,14465.0,7232.5,150.0,0.129692360871068,1,1,1
327482,62,3221,10,411,False,1.0,1.0,1.0,104.0,0.0,104.0,104.0,1.0,0.0,1,1,0
327481,54,918,9,134,False,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,0.4,1,1,0
327475,49,1090,7,144,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327465,48,754,7,116,False,1.0,1.0,8.0,158.0,14.0,172.0,172.0,8.0,0.0813953488372093,1,1,0
327464,37,6889,5,757,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327451,57,2034,11,310,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327450,53,467,6,54,False,2.0,1.0,2.0,26.0,19.0,45.0,22.5,1.0,0.4222222222222222,1,1,0
327448,78,1702,11,225,True,1.0,1.0,2.0,39.0,0.0,39.0,39.0,2.0,0.0,1,1,0
327445,55,941,8,81,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327442,60,2064,9,251,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327441,55,1032,8,123,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327433,59,6026,9,859,False,2.0,1.0,8.0,32.0,37.0,69.0,34.5,4.0,0.5362318840579711,1,1,0
327432,65,3945,9,523,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327431,39,373,5,52,False,1.0,1.0,2.0,5.0,2.0,7.0,7.0,2.0,0.2857142857142857,1,1,0
327428,57,4295,9,568,False,1.0,1.0,2.0,83.0,12.0,95.0,95.0,2.0,0.1263157894736842,1,1,0
327427,45,1281,6,184,False,1.0,1.0,1.0,15.0,11.0,26.0,26.0,1.0,0.4230769230769231,1,1,1
327426,41,508,5,75,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327425,60,279,8,42,False,1.0,1.0,2.0,11.0,4.0,15.0,15.0,2.0,0.2666666666666666,1,1,0
327423,72,343,11,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327422,47,490,6,66,False,1.0,1.0,2.0,20.0,18.0,38.0,38.0,2.0,0.4736842105263157,1,1,0
327421,52,1022,8,140,False,1.0,1.0,2.0,23.0,8.0,31.0,31.0,2.0,0.2580645161290322,1,1,0
327420,53,723,8,92,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327419,40,498,5,71,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327418,47,1636,5,199,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
327417,51,1008,6,142,False,4.0,1.0,253.0,8876.0,1275.0,10151.0,2537.75,63.25,0.1256033888286868,1,1,1
327416,37,1501,7,163,True,11.0,1.0,430.0,19291.0,3652.0,22943.0,2085.7272727272725,39.09090909090909,0.1591770910517369,1,1,1
327414,49,55,7,2,False,1.0,1.0,2.0,45.0,14.0,59.0,59.0,2.0,0.2372881355932203,1,1,0
327412,35,432,7,50,False,2.0,1.0,225.0,9314.0,1091.0,10405.0,5202.5,112.5,0.1048534358481499,1,1,1
327410,31,1560,6,210,False,1.0,1.0,1.0,11.0,11.0,22.0,22.0,1.0,0.5,1,1,0
327409,30,272,6,42,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327408,46,715,5,91,False,2.0,1.0,6.0,283.0,33.0,316.0,158.0,3.0,0.1044303797468354,1,1,0
327407,40,281,7,45,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327406,63,53,5,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327405,41,343,5,49,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
327403,64,829,10,126,False,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1,1,1
327401,69,3208,9,466,False,3.0,1.0,302.0,12700.0,2615.0,15315.0,5105.0,100.66666666666669,0.1707476330395037,1,1,1
327400,43,2475,7,238,False,1.0,1.0,193.0,6623.0,828.0,7451.0,7451.0,193.0,0.1111260233525701,1,1,1
327399,63,9462,9,731,False,1.0,1.0,193.0,6623.0,828.0,7451.0,7451.0,193.0,0.1111260233525701,1,1,1
327398,58,1051,7,155,False,2.0,1.0,103.0,3935.0,468.0,4403.0,2201.5,51.5,0.1062911651146945,1,1,1
327397,48,354,8,48,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327395,48,352,5,54,False,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.5,1,1,0
327394,41,454,6,50,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327393,44,384,6,64,False,1.0,1.0,4.0,32.0,4.0,36.0,36.0,4.0,0.1111111111111111,1,1,0
327391,39,497,6,67,False,1.0,1.0,300.0,14031.0,2453.0,16484.0,16484.0,300.0,0.1488109682115991,1,1,1
327389,42,353,5,45,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327388,70,55,10,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327387,64,961,11,137,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327385,36,545,5,69,False,5.0,1.0,132.0,4322.0,638.0,4960.0,992.0,26.4,0.1286290322580645,1,1,1
327383,60,1822,8,236,False,1.0,1.0,5.0,55.0,1.0,56.0,56.0,5.0,0.0178571428571428,1,1,1
327381,63,2516,9,373,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327379,71,727,7,96,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327378,41,784,6,91,False,1.0,1.0,1.0,6.0,3.0,9.0,9.0,1.0,0.3333333333333333,1,1,0
327376,50,55,8,2,False,4.0,1.0,50.0,963.0,336.0,1299.0,324.75,12.5,0.2586605080831409,1,1,0
327375,70,840,10,67,False,1.0,1.0,2.0,19.0,4.0,23.0,23.0,2.0,0.1739130434782608,1,1,1
327374,62,2149,10,282,True,6.0,1.0,8.0,328.0,264.0,592.0,98.66666666666669,1.3333333333333333,0.4459459459459459,1,1,0
327372,43,506,5,62,False,1.0,1.0,4.0,26.0,3.0,29.0,29.0,4.0,0.1034482758620689,1,1,0
327369,72,1081,8,167,False,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,0.4,1,1,0
327367,53,2171,8,277,False,22.0,1.0,22.0,337.0,171.0,508.0,23.09090909090909,1.0,0.3366141732283464,1,1,0
327366,43,349,8,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327361,39,349,5,45,False,1.0,1.0,8.0,21.0,54.0,75.0,75.0,8.0,0.72,1,1,0
327356,45,1087,7,119,False,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.5,1,1,0
327355,62,150,3,21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327351,30,273,5,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327350,42,832,7,99,False,2.0,2.0,2.0,4.0,12.0,16.0,8.0,1.0,0.75,1,1,0
327347,78,1000,10,135,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327345,47,558,5,80,False,6.0,2.0,238.0,9747.0,1137.0,10884.0,1814.0,39.66666666666666,0.1044652701212789,1,1,1
327341,43,419,6,58,False,1.0,1.0,20.0,402.0,42.0,444.0,444.0,20.0,0.0945945945945946,1,1,0
327340,33,163,4,21,False,1.0,1.0,1.0,15.0,0.0,15.0,15.0,1.0,0.0,1,1,0
327337,52,1004,8,137,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327332,43,723,5,103,False,1.0,1.0,4.0,35.0,3.0,38.0,38.0,4.0,0.0789473684210526,1,1,0
327331,54,71,7,12,False,5.0,1.0,99.0,3896.0,1277.0,5173.0,1034.6,19.8,0.2468586893485405,1,1,1
327330,49,954,9,130,True,1.0,1.0,82.0,3350.0,1184.0,4534.0,4534.0,82.0,0.2611380679311866,1,1,1
327328,48,836,9,121,False,2.0,2.0,190.0,8763.0,1619.0,10382.0,5191.0,95.0,0.1559429782315546,1,1,1
327325,36,400,5,57,True,2.0,1.0,1.0,12.0,3.0,15.0,7.5,0.5,0.2,1,1,0
327321,56,1494,8,207,False,3.0,1.0,86.0,3499.0,1206.0,4705.0,1568.3333333333333,28.666666666666668,0.2563230605738576,1,1,1
327320,26,876,5,120,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327319,53,749,7,103,False,3.0,1.0,2.0,327.0,76.0,403.0,134.33333333333334,0.6666666666666666,0.1885856079404466,1,1,0
327316,48,504,6,70,False,1.0,1.0,34.0,824.0,137.0,961.0,961.0,34.0,0.1425598335067638,1,1,0
327315,50,477,9,72,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327313,26,543,5,60,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327312,81,2719,12,291,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327306,78,1631,10,191,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327305,37,1142,5,137,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327303,43,55,6,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327302,53,55,7,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327301,72,1511,11,207,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327300,38,1735,5,239,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327298,37,482,7,65,False,1.0,1.0,6.0,46.0,25.0,71.0,71.0,6.0,0.352112676056338,1,1,0
327297,26,33,4,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327296,34,343,5,49,False,2.0,1.0,21.0,388.0,72.0,460.0,230.0,10.5,0.1565217391304348,1,1,0
327295,65,343,10,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327294,18,0,2,0,True,2.0,1.0,6.0,66.0,252.0,318.0,159.0,3.0,0.7924528301886793,1,1,1
327290,48,1441,6,209,False,5.0,1.0,320.0,12467.0,15643.0,28110.0,5622.0,64.0,0.5564923514763429,1,1,1
327289,96,1900,8,204,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
327280,45,247,6,39,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327276,39,813,6,121,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327275,55,873,6,108,False,3.0,1.0,2.0,47.0,5.0,52.0,17.333333333333332,0.6666666666666666,0.0961538461538461,1,1,1
327273,26,146,3,19,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327272,55,0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327271,49,372,6,54,False,3.0,1.0,4.0,56.0,13.0,69.0,23.0,1.3333333333333333,0.1884057971014492,1,1,0
327270,38,1111,5,128,False,1.0,1.0,2.0,7.0,1.0,8.0,8.0,2.0,0.125,1,1,0
327269,34,682,5,87,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327266,49,882,7,118,True,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.5,1,1,0
327265,21,671,4,73,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327258,23,389,3,56,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327255,36,57,6,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327254,34,674,5,98,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327251,41,0,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327248,62,1144,10,156,False,5.0,2.0,275.0,10508.0,2088.0,12596.0,2519.2,55.0,0.1657669101302,1,1,1
327246,30,349,3,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327245,60,98,8,5,False,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,0.3333333333333333,1,1,0
327244,50,831,6,116,False,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.5,1,1,0
327241,42,2165,5,296,False,2.0,1.0,278.0,12085.0,1649.0,13734.0,6867.0,139.0,0.1200669870394641,1,1,1
327237,58,3716,8,286,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327236,69,10575,8,663,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327235,70,14318,8,857,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
327233,47,1821,6,149,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
